epoch,lr,epoch_time_sec,train_loss,val_loss,dice_tc,dice_wt,dice_et,mean_dice,hd95_tc,hd95_wt,hd95_et,mean_hd95,sens_tc,sens_wt,sens_et,mean_sens,spec_tc,spec_wt,spec_et,mean_spec,iou_tc,iou_wt,iou_et,mean_iou,miou_tc,miou_wt,miou_et,mean_miou,f1_tc,f1_wt,f1_et,mean_f1,auc_tc,auc_wt,auc_et,mean_auc,is_best
1,2.08e-05,3121.9152376651764,1.082725696378585,0.7758387951623826,0.022426513954997063,0.09487408399581909,0.0592498742043972,0.05885015738507112,104.4407604349,87.83593562606305,101.94263508655673,98.07311038250661,0.8381705251830588,0.8976178106761821,0.6256554523237562,0.7871479293943323,0.05855908236773137,0.4612746749533168,0.8587825123159376,0.4595387565456619,0.011454251419825824,0.05082110200553593,0.030053685784520893,0.030776346403294217,0.034959973205959546,0.2552789778744925,0.4435902445143095,0.24460973186492052,0.022426514840644722,0.0948740788980239,0.05642845235083724,0.05790968202983529,0.0,0.0,0.0,0.0,True
2,4.06e-05,2535.3515515327454,1.3467352757173958,1.7610570964359102,0.02448936551809311,0.7694530487060547,0.5529462695121765,0.44896289457877475,119.86194850570308,29.781326018725377,31.811002094537578,60.484758872988685,0.9897504605986206,0.8194354551930522,0.5888001873121009,0.7993287010345912,0.001323478629787636,0.9946308960325901,0.9974357340250917,0.6644633695624899,0.012522081804154697,0.6500910214776373,0.39249852165015486,0.3517038749773156,0.0069227279825181225,0.8192636983618026,0.6938837152019236,0.5066900471820814,0.024489365283845564,0.7694530981108494,0.5266154368063908,0.4401859667336953,0.0,0.0,0.0,0.0,True
3,6.04e-05,2505.711986541748,1.073076607151465,1.3497114067985898,0.021211527287960052,0.8101646900177002,0.6533674001693726,0.49491453915834427,120.15167531754925,14.813234033849849,36.32866962603569,57.09785965914492,0.902013080567559,0.8584192020265411,0.7386899673577424,0.8330407499839475,0.006869371316590963,0.9953856075084226,0.9974226405708633,0.6665592064652923,0.010806336350195083,0.7018834870830005,0.497345425970894,0.4033450831346965,0.00883338072896158,0.8460252526132618,0.7468327305954474,0.5338971213125568,0.021211528932996514,0.8101647180860131,0.6222546108235532,0.48454361928085427,0.0,0.0,0.0,0.0,True
4,8.02e-05,2541.914048433304,0.830716416352626,1.008485846292405,0.541820228099823,0.8237272500991821,0.6693609356880188,0.6783028046290079,27.05459371217498,14.126274540044097,29.028140743932415,23.403002998717167,0.8888780078485109,0.8705111962243498,0.7589644994148576,0.8394512344959061,0.989851753069173,0.9956785739159639,0.9975767832877561,0.994369036757631,0.4060195257470241,0.7201624624901557,0.5169723224820402,0.5477181035730733,0.6965593963420177,0.8555326296305465,0.756780363272081,0.769624129748215,0.541820150436404,0.8237272989031565,0.6374866450008567,0.6676780314468057,0.0,0.0,0.0,0.0,True
5,0.0001,2520.4301517009735,0.6541217217842737,0.7494058745247977,0.6662619709968567,0.8392175436019897,0.688449501991272,0.7313096721967062,15.655992436992737,14.024380498126256,28.866365172892028,19.515579369337004,0.845647443374986,0.8644945647049745,0.756813010093429,0.8223183393911299,0.9959146096148684,0.9966660355278513,0.9979512793753853,0.9968439748393684,0.5404798030833935,0.7427762913884294,0.5393091066687283,0.6075217337135171,0.7665455998764303,0.8673326933565034,0.7681139329243194,0.8006640753857509,0.6662619781266729,0.8392175035678557,0.6556662062672122,0.7203818959872469,0.0,0.0,0.0,0.0,True
6,9.98794204878613e-05,2485.3869683742523,0.5134865044136391,0.585471475975854,0.7272066473960876,0.8545415997505188,0.7086924910545349,0.7634802460670471,14.042495288729706,12.753868772836627,35.246186836546144,20.680850299370825,0.8294405221063144,0.8700609177094866,0.7677967935566173,0.8224327444574727,0.997391066390006,0.9969362458651887,0.9981256182769153,0.9974843101773699,0.6096066363877192,0.7641085655542778,0.5627924162464643,0.6455025393961537,0.8017762046729526,0.87833628020111,0.7799510405352414,0.8200211751364347,0.7272066709851209,0.8545415774640992,0.6749451816860068,0.7522311433784089,0.0,0.0,0.0,0.0,True
7,9.951826940270773e-05,2499.7739527225494,0.44316748826002533,0.44844449162483213,0.7517399191856384,0.8602669835090637,0.731766939163208,0.7812579472859701,12.944914449561658,10.523697689397364,34.570371350331406,19.346327829763478,0.808315686186639,0.8656195140955256,0.7421728603264532,0.805369353536206,0.9980743638976978,0.9972961712617489,0.9986500648158947,0.9980068666584471,0.6397695638518884,0.7719641786877272,0.5914737680564415,0.6677358368653524,0.8171204844927071,0.8824244220400942,0.7944779300392016,0.831340945524001,0.7517399328580335,0.8602669756149587,0.696920981660142,0.7696426300443782,0.0,0.0,0.0,0.0,True
8,9.891830623632339e-05,2500.639148712158,0.42271786530248145,0.3633799623875391,0.7674953937530518,0.8649482131004333,0.7398610711097717,0.7907682259877523,12.050698620769184,10.372766682829697,33.90565255921706,18.77637262093865,0.8025093797725023,0.8580561409334487,0.724062421556238,0.7948759807540631,0.9983822909158891,0.9976782759614076,0.9989369241533631,0.99833249701022,0.66009809212052,0.777326270100233,0.60291511063607,0.680113157618941,0.8274864422330542,0.8852250259412615,0.8002861231353566,0.8376658637698907,0.7674953946150681,0.8649482135289024,0.704629637903719,0.7790244153492298,0.0,0.0,0.0,0.0,True
9,9.808245394894679e-05,2506.56293964386,0.3938021052515868,0.3118655637616203,0.7829186320304871,0.8704426288604736,0.7463284134864807,0.7998965581258138,10.970639814060526,10.132307157231306,31.29645194066892,17.466466303986916,0.8038208359543652,0.8549446219109283,0.7113223353132686,0.790029264392854,0.9985694618467598,0.997935945999663,0.9991047753126043,0.9985367277196757,0.678497386714887,0.7836911710782661,0.6102684419983773,0.6908189999305101,0.8368644629065872,0.8885330134696239,0.8040071152697699,0.8431348638819937,0.7829186690968734,0.8704426015963703,0.7107889341766296,0.7880500682899578,0.0,0.0,0.0,0.0,True
10,9.701478472890248e-05,2745.8955566883087,0.40440224207034614,0.29355579685597194,0.7907508611679077,0.873125433921814,0.7497226595878601,0.8045329848925272,10.742032308361344,11.222660708250556,32.293503808012694,18.086065608208198,0.8015930650492705,0.8499201629892134,0.7051411155458325,0.7855514478614388,0.9986422389517029,0.9981146521516767,0.9991929536298717,0.9986499482444171,0.6880647205344217,0.7865487830766942,0.6137109455163894,0.6961081497091683,0.8417293161069236,0.8900138582350513,0.8057484315044634,0.8458305352821461,0.7907508262640787,0.8731254289644835,0.7140216040385151,0.7926326197556924,0.9830880550077719,0.9891067926788412,0.9057406773176314,0.9593118416680815,True
