epoch,lr,epoch_time_sec,train_loss,val_loss,dice_tc,dice_wt,dice_et,mean_dice,hd95_tc,hd95_wt,hd95_et,mean_hd95,sens_tc,sens_wt,sens_et,mean_sens,spec_tc,spec_wt,spec_et,mean_spec,iou_tc,iou_wt,iou_et,mean_iou,miou_tc,miou_wt,miou_et,mean_miou,f1_tc,f1_wt,f1_et,mean_f1,auc_tc,auc_wt,auc_et,mean_auc,is_best
1,9.980072755276435e-05,1759.728952884674,15.313254324098429,0.984409347034636,0.4932613670825958,0.7657625675201416,0.0,0.41967464486757916,15.034851644879698,8.185985566254319,356.1904761904762,126.47043780053674,0.830585180430074,0.7496435051969498,0.0,0.526742895209008,0.9802021442450237,0.9951741618312898,1.0,0.9917921020254378,0.3595437525567456,0.6531479982753352,0.0,0.33756391694402693,0.6681427599375553,0.818456973300398,0.4954990688733462,0.6606996007037665,0.4932613916092061,0.7657625431858379,0.0,0.41967464493168133,0.0,0.0,0.0,0.0,True
2,9.920451463563217e-05,2390.369665622711,0.7750258475654956,0.5773235731181644,0.5931898355484009,0.764937162399292,0.6176983118057251,0.6586084365844727,11.485410645715673,8.917445925868206,27.254770533292948,15.88587570162561,0.8443380704762152,0.7314446956963353,0.7578496910658893,0.7778774857461466,0.9903226330961736,0.9960765038734283,0.9951224414847123,0.993840526151438,0.4608418518408263,0.6428238737183863,0.46099791914480137,0.5215545482346714,0.723485467678179,0.8127061923112462,0.7273225155911255,0.754504725193517,0.5931898840597734,0.7649371736965932,0.5882840912972035,0.64880371635119,0.0,0.0,0.0,0.0,True
3,9.821616160444475e-05,2500.83540892601,0.5511023423380472,0.3927452809753872,0.6955862045288086,0.8139887452125549,0.6505677700042725,0.7200475732485453,9.105234694812836,7.699854469449215,33.387745747359986,16.73094497054068,0.8396329550593978,0.8638852371951561,0.7490166820680064,0.8175116247741867,0.9950470528609288,0.9931879401523791,0.9960720475419564,0.9947690135184214,0.5677931993220418,0.7093151153283427,0.49575199227897815,0.5909534356431209,0.7792001033179918,0.8475129268690815,0.7451054415891184,0.7906061572587305,0.6955862795961736,0.8139887504183372,0.6195883619973128,0.7097211306706078,0.0,0.0,0.0,0.0,True
4,9.6843626096667e-05,2496.3433351516724,0.4917168542742729,0.5110449595820337,0.7029277086257935,0.8145539164543152,0.6663190722465515,0.7279335657755533,9.385375162467081,8.469799638828816,18.742782243992345,12.19931901509608,0.8245549866104634,0.7762999515739454,0.7811436965299905,0.7939995449047998,0.995530784254755,0.9970918752560353,0.9958430385513515,0.9961552326873805,0.5775104011684571,0.7076096884896348,0.512031134903603,0.5990504081872315,0.7841404344278315,0.8467372965905425,0.7532684561473193,0.7947153957218976,0.7029277542230813,0.8145539972881363,0.6345895463890843,0.7173570993001005,0.0,0.0,0.0,0.0,True
5,9.509795896116976e-05,2521.714251279831,0.43941679275171325,0.3804996227224668,0.7138090133666992,0.8227999210357666,0.7061900496482849,0.7475996613502502,14.647283175778519,6.357240863283191,29.85262499824787,16.952383012436524,0.7168396503992863,0.7884868290180199,0.6703344697618813,0.7252203163930625,0.9979245535433908,0.9971866603668792,0.9985095757497225,0.9978735965533309,0.6010337276063236,0.7217831918002171,0.5603993723798096,0.6277387639287835,0.7961424491150569,0.8542298117486062,0.7782436010446485,0.8095386206361038,0.713809007630516,0.8227998766446797,0.672561931973108,0.736390272082768,0.0,0.0,0.0,0.0,True
6,9.299321528329238e-05,2534.2102813720703,0.4079498210639665,0.29210828180824006,0.7187283039093018,0.8442075252532959,0.7197213172912598,0.7608857154846191,7.23257618212659,5.722655445683975,22.213260887374986,11.722830838395184,0.8102829332240982,0.833366265296686,0.7149109176350699,0.7861867053852847,0.9961159368137442,0.9965482534316757,0.9981563866897623,0.9969401923117275,0.6031135856521179,0.7508521778170335,0.576655757674585,0.6435405070479122,0.7973666264430902,0.8695230388359447,0.786401078168924,0.8177635811493196,0.7187282805019592,0.844207515710814,0.6854488889735222,0.7494615617287651,0.0,0.0,0.0,0.0,True
7,9.05463412215599e-05,2603.3084514141083,0.4102174714772087,0.29127941933416185,0.7144615650177002,0.8301042914390564,0.716580867767334,0.7537155747413635,14.007429876401131,6.0074214149749885,26.084040906286482,15.36629739922087,0.6898293725598926,0.7859228493656321,0.6703325309084909,0.7153615842780052,0.9985469052588145,0.9978184766305264,0.9987898774213079,0.998385086436883,0.6052370809021554,0.7293533947996357,0.5736582353061789,0.6360829036693233,0.7983472962757231,0.8582718216395552,0.7850252958016743,0.8138814712389842,0.7144615814652896,0.8301042893567285,0.682457955592676,0.7423412754715647,0.0,0.0,0.0,0.0,False
8,8.777703756717875e-05,2558.2289373874664,0.38525207600358763,0.3142101188500722,0.7393990159034729,0.8302172422409058,0.7188827395439148,0.7628329992294312,7.601642607279272,6.604187347005706,22.82625645566907,12.344028803318016,0.7797112553738641,0.772988260413631,0.751387461982389,0.7680289925899614,0.9974644940273869,0.9982110592043854,0.9976680220934564,0.9977811917750762,0.6265716386091663,0.7293225285486665,0.5716732910183867,0.6425224860587399,0.8094463226190884,0.8583829695701545,0.7838160494124131,0.8172151138672188,0.739399038723111,0.8302171939610377,0.6846503360179765,0.751422189567375,0.0,0.0,0.0,0.0,True
9,8.470760112484981e-05,2572.027099132538,0.36230225971137936,0.3011036417313984,0.7387927770614624,0.8383111357688904,0.7278323173522949,0.7683120767275492,6.939101746301262,6.12332579878059,22.95295390286974,12.005127149317197,0.766521688599945,0.7815007986993036,0.6794774197341305,0.7424999690111264,0.9975171187887353,0.9981382064147597,0.9987385006898714,0.9981312752977889,0.628479432731233,0.7388979903964353,0.5855498010700223,0.6509757413992302,0.8103893928800371,0.8634512054107402,0.7910032165034107,0.8216146049313959,0.7387928318977165,0.8383111109367836,0.693173658431945,0.7567592004221484,0.0,0.0,0.0,0.0,True
10,8.136274519200731e-05,2668.1535761356354,0.3641564946790988,0.3759053843361991,0.7316325306892395,0.8471311926841736,0.7319005727767944,0.7702214320500692,8.27647989476713,7.264062752671933,20.489928390359406,12.01015701259949,0.706418519429113,0.8281033884419731,0.705481945081566,0.7466679509842175,0.9983234476328762,0.9970575993099297,0.9983550072168708,0.9979120180532255,0.6246507283470194,0.7565813793142476,0.5935148721956222,0.6582489932856297,0.8082722198206368,0.8726237219540454,0.7949756111313961,0.8252905176353594,0.731632548307785,0.8471311338821393,0.6970482176955571,0.7586039666284939,0.9487117696629366,0.976069438611284,0.8579383188989288,0.9275731757243832,True
